20,1.26058368220868,1.26102698663294,1.26117801456973,1.26133383721481,1.26165851521625
21,1.26312177504308,1.26350869143853,1.26359288609638,1.26366542423723,1.26391859589457
22,1.26399733390854,1.26429671701215,1.26437684581807,1.26445645393478,1.26467403114755
23,1.26469735904885,1.26493937624417,1.26499918127242,1.26506944749998,1.26559682679553
24,1.26609193477394,1.26629927881818,1.26641493706111,1.2665662039712,1.26726044384983
25,1.26751867197365,1.26773675885055,1.26785729515833,1.26800313636501,1.26843212271491
26,1.26857021944203,1.26888131126467,1.26897612594403,1.26908416751157,1.26949421691841
27,1.26818096074999,1.26874645967719,1.26909373510678,1.26948527881529,1.27071981361416
28,1.27047433872988,1.27069396629256,1.27088373371951,1.27107209435868,1.27137142517325
29,1.27288157204148,1.27304232306214,1.27311130421304,1.27318513397487,1.27337347174257
30,1.27440389534039,1.27484608842236,1.27509763400919,1.27538689108257,1.27586641798124
31,1.27597204280983,1.27630133463601,1.27637322898733,1.27642998150446,1.27657679117413
32,1.27677323966856,1.2771586983172,1.27728926684481,1.27743768205111,1.27808697692559
33,1.27802022418214,1.2784357233769,1.27852732797888,1.27861001535655,1.27892926120565
34,1.27918874928791,1.27969593825081,1.27979204000292,1.27989343285055,1.28050966928974
35,1.28058655300341,1.2810432439303,1.28113719426238,1.28122474293379,1.28167093658007
36,1.28168302758515,1.28212210001454,1.28242599888695,1.28271954702283,1.2837280972757
37,1.28302413122868,1.28336499936405,1.28346134406352,1.28354269260699,1.28375354482904
38,1.28459705381933,1.28497859053179,1.28506188906605,1.2851374527389,1.28552672434015
39,1.28532710060417,1.28581222954535,1.28595769865569,1.2861302154848,1.28717295250804
40,1.28717505951699,1.28738771563091,1.28744178186161,1.28749425687557,1.28763362609402
41,1.28800922236519,1.28833505601434,1.28845128381877,1.28856277906056,1.28912813026993
42,1.28973105614936,1.29001267257849,1.2901336867342,1.29027081926255,1.29076497870307
43,1.29052351573561,1.2908962724018,1.29100893435768,1.29113455023461,1.29169486945869
44,1.29181127728622,1.29217177377365,1.29234436256441,1.29256393093553,1.29336562834014
45,1.29305806775147,1.29349443688944,1.29369845453949,1.29389765508237,1.29444970852953
46,1.29434804418657,1.2947874122065,1.294924398697,1.29506707093264,1.29563618911291
47,1.29544681056135,1.29569230078926,1.29581449724456,1.29597037137574,1.29663467736927
48,1.29637281416586,1.29676849259163,1.29685384015858,1.2969476161036,1.2975505611481
49,1.29764075825549,1.29784610804356,1.29790661574452,1.29797889251395,1.29847836344136
50,1.29880614170258,1.29899206622114,1.29905460747942,1.29913614901014,1.29951805715304
51,1.30025287069158,1.30033922271792,1.3004119130149,1.30052865327997,1.3010412371621
52,1.30166693435745,1.30207652904803,1.30221114780294,1.30236576909145,1.30294392233099
53,1.3030719340009,1.30333655562841,1.30345398618479,1.30359969361874,1.30404370127685
54,1.30404053633292,1.30423230366899,1.30437186213538,1.30454959352741,1.30520468338126
55,1.30545627730029,1.30589348767151,1.30598767320121,1.30608568711481,1.30651906920572
56,1.30702264130176,1.30717573766062,1.30722881487087,1.30729478969994,1.30765587044797
57,1.307784745246,1.308205611951,1.30828252672704,1.30836338540223,1.30887362799191
58,1.30881753121065,1.30929884851825,1.3094397819138,1.30959175955848,1.3100924593563
59,1.30994696571651,1.31013379851487,1.31020315119731,1.31028705706802,1.31067709988067
60,1.31113959527193,1.31146605982593,1.3115477444311,1.311637158677,1.31208439023202
61,1.31201273576702,1.31238606125466,1.31251698526071,1.31264157122417,1.31299682537046
62,1.31293509632354,1.31349809246132,1.31361550554242,1.31374249602934,1.31430515775575
63,1.31396822593133,1.3142328923844,1.3144180142456,1.31464923288985,1.31584410082628
64,1.3148186725977,1.31537301484105,1.31559498029744,1.31582402249831,1.31629835551822
65,1.31627606252624,1.31648010757415,1.31658658846819,1.31671770411154,1.3173679412618
66,1.31712493705481,1.31771773465877,1.31782471290562,1.31791850023743,1.31827043299988
67,1.31810197491534,1.31857733649074,1.31872883444501,1.31888450115952,1.3194204890236
68,1.31880000641543,1.31933960166557,1.31962384981884,1.3198655013297,1.32021179786308
69,1.3194392619609,1.31976035171044,1.31990378277863,1.32004717443981,1.3204424623019
70,1.32017964538325,1.32052566449585,1.3206056731423,1.32069539845397,1.32109206914058
